trip_id,date_time,city_zone,vehicle_type,trip_distance_km,trip_duration_minutes,average_speed_kmph,weather_condition,traffic_level,helmet_used,accident_reported,safety_risk_level
2351,07-04-2024 22:00,University Zone,Bicycle,5.93,56.2,19.3,Rainy,Low,Yes,No,Medium
2352,07-04-2024 23:00,Residential,E-Bike,9.04,21.5,18.9,Clear,High,Yes,No,Low
2353,08-04-2024 00:00,University Zone,Bicycle,1.82,56.2,28.8,Foggy,High,Yes,No,High
2354,08-04-2024 01:00,University Zone,Bicycle,8.41,18.8,20,Hot,High,Yes,No,High
2355,08-04-2024 02:00,University Zone,Bicycle,2.06,5.3,29.2,Clear,Low,No,No,Low
2356,08-04-2024 03:00,Commercial,E-Bike,4.04,45.3,24.4,Clear,High,Yes,No,Low
2357,08-04-2024 04:00,University Zone,E-Bike,3.12,37.7,23.5,Foggy,Low,Yes,No,Low
2358,08-04-2024 05:00,IT Hub,E-Bike,5.57,29.3,27.7,Rainy,High,Yes,No,Low
2359,08-04-2024 06:00,Commercial,E-Scooter,9.09,15.8,25.9,Clear,High,Yes,No,Low
2360,08-04-2024 07:00,IT Hub,Bicycle,8.2,58.9,11.9,Clear,Low,Yes,No,High
2361,08-04-2024 08:00,Tourist Area,E-Scooter,9.89,54.4,13.5,Rainy,Low,Yes,No,Medium
2362,08-04-2024 09:00,IT Hub,Bicycle,3.2,15.5,18.4,Clear,High,Yes,No,Low
2363,08-04-2024 10:00,University Zone,Bicycle,1.37,36.6,23.2,Clear,High,Yes,No,Low
2364,08-04-2024 11:00,Tourist Area,E-Bike,1.14,43.5,27.8,Rainy,High,Yes,No,Medium
2365,08-04-2024 12:00,University Zone,E-Bike,6.63,13.2,16.2,Foggy,High,Yes,No,Medium
2366,08-04-2024 13:00,Residential,E-Scooter,9.61,53.7,9.9,Foggy,High,No,No,Medium
2367,08-04-2024 14:00,University Zone,E-Scooter,4.93,48.2,13.4,Clear,High,Yes,No,Low
2368,08-04-2024 15:00,Tourist Area,Bicycle,2.55,12,21.5,Rainy,Low,Yes,No,Low
2369,08-04-2024 16:00,University Zone,E-Bike,2.41,30.1,14.1,Hot,High,No,No,High
2370,08-04-2024 17:00,Tourist Area,Bicycle,9.66,41,10.8,Hot,Medium,Yes,No,Low
2371,08-04-2024 18:00,Residential,E-Scooter,3.57,17,23.4,Hot,Low,No,No,Medium
2372,08-04-2024 19:00,University Zone,E-Scooter,9.58,5.3,19,Foggy,Low,No,No,Low
2373,08-04-2024 20:00,Tourist Area,E-Bike,4.07,58.5,20.5,Rainy,Low,Yes,No,Low
2374,08-04-2024 21:00,Tourist Area,E-Scooter,7.4,22,12.9,Foggy,High,No,No,Medium
2375,08-04-2024 22:00,Tourist Area,E-Bike,6.38,35.8,22.8,Hot,High,Yes,No,Low
2376,08-04-2024 23:00,Tourist Area,E-Bike,2.65,7.3,13.9,Hot,Low,No,No,Medium
2377,09-04-2024 00:00,University Zone,E-Scooter,8.67,59.2,24.6,Clear,High,Yes,No,Low
2378,09-04-2024 01:00,Commercial,E-Scooter,3.3,57.6,29.4,Rainy,Low,Yes,No,Low
2379,09-04-2024 02:00,IT Hub,E-Bike,9.95,16.2,17.7,Clear,Low,Yes,Yes,Medium
2380,09-04-2024 03:00,Tourist Area,Bicycle,4.89,50.1,21,Rainy,Low,No,No,High
2381,09-04-2024 04:00,Commercial,E-Scooter,2.62,41.7,11.4,Rainy,Low,No,No,Low
2382,09-04-2024 05:00,University Zone,Bicycle,0.61,48.6,23.6,Foggy,Low,Yes,No,Low
2383,09-04-2024 06:00,Residential,Bicycle,8.62,24.9,20.1,Foggy,Low,Yes,No,High
2384,09-04-2024 07:00,Tourist Area,Bicycle,7.43,33.3,19.1,Clear,High,Yes,No,Medium
2385,09-04-2024 08:00,Commercial,E-Bike,3.96,54.8,23.4,Rainy,Medium,Yes,No,High
2386,09-04-2024 09:00,Commercial,E-Bike,3.52,34.3,21.3,Clear,High,Yes,No,Medium
2387,09-04-2024 10:00,Residential,E-Bike,3.58,10.2,11.4,Foggy,High,No,No,Low
2388,09-04-2024 11:00,Commercial,E-Scooter,3.34,17.6,13,Foggy,Low,No,No,Medium
2389,09-04-2024 12:00,Commercial,E-Scooter,4.63,39.3,29,Rainy,High,No,No,Low
2390,09-04-2024 13:00,IT Hub,E-Bike,5.19,33.9,16.1,Hot,Low,Yes,No,Low
2391,09-04-2024 14:00,University Zone,E-Bike,3.08,38.1,24.6,Hot,Low,Yes,No,Medium
2392,09-04-2024 15:00,Residential,Bicycle,0.84,59.6,9.8,Rainy,High,No,No,High
2393,09-04-2024 16:00,Tourist Area,Bicycle,2.94,58.3,19,Hot,Low,Yes,No,Low
2394,09-04-2024 17:00,IT Hub,E-Bike,7.04,14.6,14.4,Clear,Low,No,Yes,High
2395,09-04-2024 18:00,Tourist Area,E-Bike,1.51,15.4,12.8,Hot,High,Yes,No,Low
2396,09-04-2024 19:00,IT Hub,E-Bike,1.17,13.5,16,Rainy,High,No,No,Low
2397,09-04-2024 20:00,Commercial,Bicycle,0.67,20.3,13.7,Foggy,Low,Yes,No,Medium
2398,09-04-2024 21:00,Residential,E-Bike,7.78,33.2,20.7,Rainy,Medium,No,No,Low
2399,09-04-2024 22:00,IT Hub,E-Bike,7.48,35.7,8.1,Rainy,Medium,Yes,No,Medium
2400,09-04-2024 23:00,Commercial,E-Bike,4.54,5,9.1,Rainy,Medium,Yes,No,Medium
2401,10-04-2024 00:00,IT Hub,Bicycle,2.05,42.6,10.6,Clear,High,No,No,Low
2402,10-04-2024 01:00,University Zone,E-Bike,2.28,27.2,23,Clear,Medium,No,No,Medium
2403,10-04-2024 02:00,Residential,E-Scooter,5.85,21.6,18.4,Hot,High,No,No,Low
2404,10-04-2024 03:00,University Zone,E-Scooter,8.11,59.6,15.8,Clear,Medium,No,No,Low
2405,10-04-2024 04:00,Tourist Area,Bicycle,9.28,35.3,17.1,Hot,Low,Yes,No,Low
2406,10-04-2024 05:00,University Zone,Bicycle,1.24,51.8,15.3,Clear,High,Yes,Yes,Low
2407,10-04-2024 06:00,Commercial,Bicycle,3.03,45.6,14.1,Foggy,Low,Yes,No,Low
2408,10-04-2024 07:00,Tourist Area,Bicycle,6.91,25.6,20.5,Rainy,Medium,Yes,No,Low
2409,10-04-2024 08:00,Tourist Area,E-Scooter,2.09,44.9,27.4,Rainy,Low,Yes,No,Low
2410,10-04-2024 09:00,Tourist Area,Bicycle,7.48,19.9,28.9,Foggy,Low,Yes,No,Medium
2411,10-04-2024 10:00,Residential,E-Bike,8.03,26.7,8.3,Hot,Medium,Yes,No,Low
2412,10-04-2024 11:00,Tourist Area,Bicycle,3.65,15.8,16.4,Hot,Low,Yes,No,Low
2413,10-04-2024 12:00,University Zone,E-Scooter,4.32,20.1,26.2,Rainy,High,Yes,No,Low
2414,10-04-2024 13:00,Tourist Area,Bicycle,8.83,17.4,18,Rainy,High,No,No,Medium
2415,10-04-2024 14:00,Residential,Bicycle,5.45,28.5,22.4,Foggy,Medium,Yes,No,High
2416,10-04-2024 15:00,IT Hub,E-Scooter,6.13,15.2,17.4,Hot,High,No,No,Medium
2417,10-04-2024 16:00,Residential,E-Bike,1.3,29.2,16.9,Rainy,Medium,No,No,Low
2418,10-04-2024 17:00,Residential,E-Scooter,0.98,39,12,Rainy,Low,Yes,No,Low
2419,10-04-2024 18:00,University Zone,E-Scooter,6.24,13,19.6,Hot,High,Yes,No,Medium
2420,10-04-2024 19:00,IT Hub,E-Scooter,8.49,57.2,18.3,Hot,High,Yes,Yes,Medium
2421,10-04-2024 20:00,Commercial,E-Scooter,8.39,29.9,16,Foggy,Low,Yes,No,Low
2422,10-04-2024 21:00,Tourist Area,E-Bike,3.87,32.3,15.8,Foggy,High,Yes,No,High
2423,10-04-2024 22:00,Tourist Area,E-Scooter,2.21,10.2,12.4,Rainy,High,Yes,No,High
2424,10-04-2024 23:00,University Zone,Bicycle,1.86,30.6,21.9,Foggy,Low,Yes,No,Low
2425,11-04-2024 00:00,Commercial,E-Scooter,1.5,40.7,23.9,Hot,Medium,Yes,No,Low
2426,11-04-2024 01:00,IT Hub,E-Bike,7.45,52.9,24.6,Foggy,High,Yes,No,High
2427,11-04-2024 02:00,Residential,Bicycle,4.54,39.4,24.3,Hot,Medium,Yes,Yes,Medium
2428,11-04-2024 03:00,Tourist Area,E-Scooter,2.03,47,19.8,Foggy,Medium,No,No,Medium
2429,11-04-2024 04:00,IT Hub,E-Scooter,7.43,58.8,21.2,Clear,High,No,Yes,High
2430,11-04-2024 05:00,University Zone,E-Bike,6.28,60,20.7,Clear,High,Yes,No,Low
2431,11-04-2024 06:00,Residential,E-Bike,4.7,46.2,23,Foggy,High,Yes,No,Medium
2432,11-04-2024 07:00,University Zone,E-Bike,6.73,9.2,11,Hot,Medium,No,No,High
2433,11-04-2024 08:00,Residential,E-Bike,5.09,30.5,11.5,Rainy,Low,Yes,No,Low
2434,11-04-2024 09:00,Residential,E-Scooter,4.79,15.6,10.2,Foggy,High,Yes,Yes,Low
2435,11-04-2024 10:00,Tourist Area,Bicycle,5.24,49.2,10.1,Clear,High,No,No,Medium
2436,11-04-2024 11:00,University Zone,Bicycle,1.1,21.5,12.7,Hot,Medium,No,Yes,Low
2437,11-04-2024 12:00,IT Hub,E-Bike,8.33,30.4,16.1,Clear,High,Yes,No,Low
2438,11-04-2024 13:00,IT Hub,E-Bike,9.56,50.3,17.6,Rainy,High,Yes,No,Medium
2439,11-04-2024 14:00,Tourist Area,E-Bike,2.57,20.5,17.7,Hot,Medium,No,No,Low
2440,11-04-2024 15:00,Commercial,Bicycle,5.29,32,12.1,Clear,Low,No,No,Low
2441,11-04-2024 16:00,Residential,Bicycle,4.58,37.1,19.1,Clear,Medium,No,No,High
2442,11-04-2024 17:00,Residential,E-Scooter,5.21,20.6,14.3,Clear,Medium,Yes,No,Medium
2443,11-04-2024 18:00,IT Hub,E-Bike,2.53,26.4,16.1,Rainy,Low,Yes,No,Medium
2444,11-04-2024 19:00,IT Hub,E-Bike,8.09,46.2,22,Foggy,Low,Yes,No,Low
2445,11-04-2024 20:00,Commercial,E-Scooter,9.69,15,24.6,Foggy,Medium,Yes,No,Low
2446,11-04-2024 21:00,University Zone,Bicycle,7.5,28.3,18.7,Foggy,Medium,Yes,No,High
2447,11-04-2024 22:00,Commercial,E-Scooter,1.17,33.7,15.8,Rainy,Low,Yes,No,Medium
2448,11-04-2024 23:00,University Zone,E-Bike,9.25,45.1,10.8,Hot,High,No,No,High
2449,12-04-2024 00:00,University Zone,Bicycle,1.3,23.6,17.1,Foggy,High,Yes,No,High
2450,12-04-2024 01:00,Tourist Area,E-Scooter,4.58,15.6,28.1,Hot,High,No,No,High
2451,12-04-2024 02:00,Tourist Area,Bicycle,5.61,24.1,11.7,Foggy,Medium,Yes,No,High
2452,12-04-2024 03:00,University Zone,E-Bike,4.66,29.6,20.7,Clear,Low,Yes,No,Low
2453,12-04-2024 04:00,University Zone,E-Bike,6.65,41.1,21.9,Foggy,High,Yes,Yes,Medium
2454,12-04-2024 05:00,University Zone,E-Bike,9.21,7.2,15.6,Hot,Low,No,No,Medium
2455,12-04-2024 06:00,Commercial,Bicycle,5.26,47.8,23.9,Clear,Medium,Yes,No,Medium
2456,12-04-2024 07:00,Tourist Area,E-Bike,7.46,21,15.6,Rainy,Low,Yes,No,Low
2457,12-04-2024 08:00,Commercial,E-Scooter,8.52,48.7,27.1,Clear,Low,No,No,Low
2458,12-04-2024 09:00,Tourist Area,E-Scooter,7.7,58,9,Clear,High,Yes,No,Low
2459,12-04-2024 10:00,Residential,Bicycle,8.85,27.3,12.4,Hot,High,No,No,Medium
2460,12-04-2024 11:00,Residential,Bicycle,6.43,46,8.5,Foggy,Medium,Yes,Yes,Low
2461,12-04-2024 12:00,IT Hub,Bicycle,6,52.6,11,Hot,High,Yes,No,High
2462,12-04-2024 13:00,Tourist Area,E-Bike,4.11,8.7,23.7,Hot,Low,Yes,No,High
2463,12-04-2024 14:00,Tourist Area,E-Bike,1.94,36.7,12.9,Foggy,Low,Yes,No,Low
2464,12-04-2024 15:00,University Zone,E-Scooter,3.26,30.9,9.2,Rainy,High,No,No,Low
2465,12-04-2024 16:00,IT Hub,Bicycle,7.5,34.2,19.7,Foggy,Medium,No,No,Low
2466,12-04-2024 17:00,Residential,E-Bike,9.15,53.2,23.6,Foggy,Low,No,No,Low
2467,12-04-2024 18:00,Residential,E-Bike,1.96,7.7,17.9,Hot,Low,No,No,High
2468,12-04-2024 19:00,Commercial,E-Bike,2.8,46.3,14.6,Clear,Low,Yes,No,Medium
2469,12-04-2024 20:00,Residential,E-Scooter,7.37,22.1,9.9,Clear,High,Yes,No,Medium
2470,12-04-2024 21:00,Commercial,E-Bike,8.63,29.7,16.1,Foggy,Low,Yes,No,High
2471,12-04-2024 22:00,Commercial,E-Scooter,6.43,48.3,19.1,Rainy,Low,No,No,Medium
2472,12-04-2024 23:00,Commercial,Bicycle,5.02,7.7,9.2,Rainy,High,No,No,Low
2473,13-04-2024 00:00,Residential,E-Bike,7.47,32.5,22.6,Clear,Medium,Yes,No,High
2474,13-04-2024 01:00,Tourist Area,E-Bike,7.69,54.5,25.7,Foggy,Medium,No,No,Medium
2475,13-04-2024 02:00,University Zone,E-Scooter,4.88,7.7,28.2,Rainy,Medium,Yes,Yes,Low
2476,13-04-2024 03:00,University Zone,E-Scooter,2.52,17.6,24.3,Clear,Low,No,No,Medium
2477,13-04-2024 04:00,Commercial,E-Scooter,6.78,22.4,18.5,Clear,Low,No,No,High
2478,13-04-2024 05:00,Tourist Area,E-Bike,8.93,47.5,28.5,Rainy,Low,No,No,Low
2479,13-04-2024 06:00,IT Hub,E-Bike,3.36,16.5,25.7,Foggy,Medium,Yes,No,Low
2480,13-04-2024 07:00,Residential,Bicycle,4.51,5.1,14.3,Hot,Low,Yes,No,Low
2481,13-04-2024 08:00,Residential,E-Bike,5.02,32.2,14.4,Hot,Low,No,No,Low
2482,13-04-2024 09:00,University Zone,E-Scooter,6.86,6.3,12.6,Clear,Medium,Yes,No,High
2483,13-04-2024 10:00,Commercial,Bicycle,8.78,23.4,24.1,Hot,High,No,No,Medium
2484,13-04-2024 11:00,Tourist Area,E-Scooter,7.37,23.6,25.2,Hot,Medium,Yes,No,Low
2485,13-04-2024 12:00,Tourist Area,E-Bike,2.9,26.6,25.9,Hot,Medium,No,No,High
2486,13-04-2024 13:00,Residential,E-Scooter,8.75,51.2,12.5,Clear,High,No,No,High
2487,13-04-2024 14:00,Tourist Area,E-Scooter,5.83,11.8,28.2,Clear,Low,No,No,High
2488,13-04-2024 15:00,Tourist Area,E-Scooter,2.46,27,10.4,Rainy,Medium,No,No,Medium
2489,13-04-2024 16:00,Residential,Bicycle,9.41,9.4,19.2,Foggy,Medium,Yes,Yes,Low
2490,13-04-2024 17:00,Tourist Area,Bicycle,2.55,23.6,20.4,Rainy,Medium,Yes,No,Medium
2491,13-04-2024 18:00,Tourist Area,E-Scooter,6.29,22.7,16.2,Rainy,Low,Yes,Yes,Medium
2492,13-04-2024 19:00,University Zone,E-Scooter,7.1,56,14.8,Hot,Medium,Yes,Yes,High
2493,13-04-2024 20:00,Residential,E-Scooter,9.79,43.7,18.5,Foggy,Medium,No,Yes,High
2494,13-04-2024 21:00,Commercial,Bicycle,4.32,23.8,9.2,Foggy,Low,Yes,No,High
2495,13-04-2024 22:00,Commercial,E-Bike,8.85,45.7,17.7,Foggy,High,Yes,No,High
2496,13-04-2024 23:00,University Zone,E-Bike,8.42,14.2,17.3,Rainy,Low,Yes,No,Medium
2497,14-04-2024 00:00,Residential,E-Scooter,2.19,49.3,10.6,Clear,Low,Yes,No,Low
2498,14-04-2024 01:00,University Zone,E-Bike,5.9,26,28.3,Rainy,High,Yes,No,Low
2499,14-04-2024 02:00,Commercial,E-Scooter,2.09,33,26,Foggy,High,No,Yes,Low
2500,14-04-2024 03:00,Residential,E-Bike,3.93,42.9,20.2,Foggy,Medium,Yes,No,Low
2501,14-04-2024 04:00,Residential,E-Bike,6.21,22.3,11.3,Rainy,Medium,No,No,Medium
2502,14-04-2024 05:00,University Zone,E-Bike,3.7,17.6,12.8,Hot,Medium,Yes,No,Medium
2503,14-04-2024 06:00,Residential,Bicycle,4.79,32.6,10.2,Hot,Medium,No,No,Low
2504,14-04-2024 07:00,Residential,E-Bike,8.73,54.4,8.4,Hot,High,Yes,No,High
2505,14-04-2024 08:00,Tourist Area,E-Scooter,8.79,9.6,10.7,Hot,High,Yes,No,Low
2506,14-04-2024 09:00,Commercial,E-Bike,1.02,55.8,25.8,Rainy,Low,No,No,Low
2507,14-04-2024 10:00,IT Hub,E-Bike,2.12,10.2,12.7,Clear,Medium,Yes,No,Low
2508,14-04-2024 11:00,University Zone,E-Scooter,3.67,46.7,11,Hot,Low,Yes,No,Low
2509,14-04-2024 12:00,Tourist Area,E-Bike,3.57,23.8,26.8,Clear,Low,No,No,Low
2510,14-04-2024 13:00,Residential,Bicycle,6.22,23.7,18.9,Rainy,Low,No,No,Low
2511,14-04-2024 14:00,IT Hub,E-Bike,9.25,58.2,10.5,Clear,Medium,Yes,No,Medium
2512,14-04-2024 15:00,Residential,Bicycle,4.42,8.3,13.5,Rainy,Medium,Yes,No,Medium
2513,14-04-2024 16:00,IT Hub,E-Bike,1.33,45,14.7,Foggy,Medium,No,No,Medium
2514,14-04-2024 17:00,University Zone,E-Scooter,7.93,12.1,23.9,Hot,Medium,No,No,Low
2515,14-04-2024 18:00,University Zone,Bicycle,1.52,15.8,21.2,Foggy,High,Yes,No,Low
2516,14-04-2024 19:00,Residential,Bicycle,0.84,46.4,19.9,Foggy,Medium,Yes,No,Low
2517,14-04-2024 20:00,Commercial,Bicycle,9.88,21.2,26.9,Hot,Low,Yes,No,Medium
2518,14-04-2024 21:00,Residential,Bicycle,1.06,54.5,9.1,Hot,Low,No,No,Low
2519,14-04-2024 22:00,IT Hub,Bicycle,4.64,7.5,28.9,Foggy,Medium,Yes,No,High
2520,14-04-2024 23:00,Tourist Area,E-Bike,8.56,26.3,25.9,Clear,High,No,No,Low
2521,15-04-2024 00:00,Commercial,E-Bike,1.97,6.1,21,Clear,High,Yes,No,Low
2522,15-04-2024 01:00,IT Hub,Bicycle,1.58,11.5,16.3,Clear,Medium,Yes,Yes,Low
2523,15-04-2024 02:00,Commercial,E-Scooter,7.05,12.2,10.5,Clear,Medium,No,No,Low
2524,15-04-2024 03:00,Commercial,E-Bike,2.71,24.2,27.2,Rainy,Medium,No,Yes,Low
2525,15-04-2024 04:00,University Zone,Bicycle,9.57,49.4,15.5,Hot,Low,No,No,Medium
2526,15-04-2024 05:00,Commercial,Bicycle,9.59,12,23.3,Rainy,Medium,No,No,Medium
2527,15-04-2024 06:00,University Zone,E-Bike,6.78,18.7,25.6,Foggy,Medium,Yes,No,High
2528,15-04-2024 07:00,Tourist Area,E-Scooter,1.01,43.9,28.2,Hot,High,Yes,No,High
2529,15-04-2024 08:00,Commercial,E-Scooter,4.35,6.6,21.8,Rainy,High,No,No,Low
2530,15-04-2024 09:00,Tourist Area,E-Bike,1.45,48.4,27.4,Hot,High,No,No,Low
2531,15-04-2024 10:00,Residential,E-Scooter,8.11,55.2,22.9,Hot,Medium,Yes,No,Medium
2532,15-04-2024 11:00,Commercial,E-Bike,5.6,29.6,23.6,Hot,Medium,Yes,No,Low
2533,15-04-2024 12:00,Commercial,E-Scooter,9.31,16,25.9,Hot,High,Yes,No,High
2534,15-04-2024 13:00,IT Hub,E-Bike,9.12,54.6,10.6,Rainy,Low,Yes,No,High
2535,15-04-2024 14:00,Residential,E-Bike,3.6,47.5,24.9,Foggy,Medium,Yes,Yes,High
2536,15-04-2024 15:00,Commercial,E-Bike,6.28,26.4,21.7,Clear,High,No,No,High
2537,15-04-2024 16:00,Residential,Bicycle,5.52,12.4,19.8,Clear,Medium,Yes,No,Low
2538,15-04-2024 17:00,Residential,E-Scooter,3.43,40.6,9.9,Rainy,Low,No,No,Medium
2539,15-04-2024 18:00,University Zone,E-Bike,3.44,33.1,19.6,Foggy,High,Yes,No,High
2540,15-04-2024 19:00,Commercial,E-Scooter,0.73,58.9,13.8,Foggy,High,Yes,No,High
2541,15-04-2024 20:00,IT Hub,E-Scooter,2.07,55.1,25.3,Rainy,Low,No,No,Medium
2542,15-04-2024 21:00,Tourist Area,Bicycle,8.64,6.6,26,Hot,Low,No,No,Medium
2543,15-04-2024 22:00,Commercial,Bicycle,1.07,46.3,16.4,Clear,Medium,Yes,No,Low
2544,15-04-2024 23:00,University Zone,E-Bike,6.4,34.2,20.9,Foggy,Medium,Yes,No,Low
2545,16-04-2024 00:00,Residential,E-Bike,5.31,59.9,15.1,Clear,High,Yes,No,Medium
2546,16-04-2024 01:00,Commercial,Bicycle,5.1,54.4,17.9,Rainy,Medium,Yes,No,Low
2547,16-04-2024 02:00,IT Hub,Bicycle,2.43,21.7,16.7,Rainy,Low,No,No,Low
2548,16-04-2024 03:00,Tourist Area,E-Bike,8.4,49.9,29.4,Rainy,Low,Yes,No,Low
2549,16-04-2024 04:00,University Zone,Bicycle,3.16,44.2,10.5,Rainy,Medium,No,No,Low
2550,16-04-2024 05:00,Commercial,E-Scooter,4.52,46.8,28.5,Foggy,Low,No,No,Medium
2551,16-04-2024 06:00,Commercial,E-Scooter,1.2,58.3,21.5,Foggy,Low,No,No,Medium
2552,16-04-2024 07:00,Commercial,Bicycle,7.44,49.6,18.2,Clear,Low,Yes,Yes,Low
2553,16-04-2024 08:00,Commercial,E-Scooter,3.05,38.3,24.6,Rainy,Medium,Yes,No,High
2554,16-04-2024 09:00,Residential,Bicycle,5.84,26.1,19.1,Foggy,High,Yes,No,Medium
2555,16-04-2024 10:00,Commercial,E-Scooter,1.23,19.9,16.9,Rainy,High,No,No,Low
2556,16-04-2024 11:00,Residential,E-Bike,2.44,49.6,13.8,Foggy,Medium,Yes,No,Low
2557,16-04-2024 12:00,University Zone,E-Scooter,4.26,30.9,18,Rainy,Low,Yes,No,Low
2558,16-04-2024 13:00,University Zone,Bicycle,2.39,28.5,27.7,Clear,High,Yes,No,High
2559,16-04-2024 14:00,Commercial,E-Bike,7.91,34.3,9.9,Clear,Medium,No,No,Medium
2560,16-04-2024 15:00,Residential,Bicycle,5.43,34,22.4,Rainy,Low,Yes,No,Low
2561,16-04-2024 16:00,Residential,E-Bike,4.98,17.8,25.3,Hot,Medium,No,No,Low
2562,16-04-2024 17:00,Residential,E-Bike,8.3,13.9,19.9,Foggy,High,No,No,High
2563,16-04-2024 18:00,University Zone,Bicycle,6.6,6.8,27.4,Foggy,Low,Yes,Yes,Low
2564,16-04-2024 19:00,University Zone,E-Bike,5.97,8.8,27.3,Hot,Low,Yes,No,High
2565,16-04-2024 20:00,Tourist Area,E-Scooter,6.17,56.3,10.5,Rainy,High,No,No,Medium
2566,16-04-2024 21:00,University Zone,E-Scooter,5.97,46.4,11.5,Rainy,Medium,Yes,No,Medium
2567,16-04-2024 22:00,IT Hub,E-Scooter,2.53,39,28.5,Hot,Medium,Yes,No,Low
2568,16-04-2024 23:00,Commercial,E-Bike,3.51,11.9,17.5,Rainy,High,Yes,No,High
2569,17-04-2024 00:00,Commercial,E-Scooter,3.53,23,24.5,Hot,Low,Yes,No,Low
2570,17-04-2024 01:00,University Zone,Bicycle,8.6,47.4,21.1,Clear,Medium,No,No,Medium
2571,17-04-2024 02:00,Residential,Bicycle,2.63,46.8,24.3,Clear,Low,Yes,No,Medium
2572,17-04-2024 03:00,Commercial,Bicycle,2.14,53,8.2,Foggy,High,Yes,No,Medium
2573,17-04-2024 04:00,University Zone,Bicycle,8.44,9.9,29.1,Foggy,Low,No,No,Low
2574,17-04-2024 05:00,Tourist Area,Bicycle,3.26,18.1,26.9,Foggy,Low,No,No,Medium
2575,17-04-2024 06:00,IT Hub,E-Scooter,7.21,7.1,29,Rainy,Low,No,No,Low
2576,17-04-2024 07:00,IT Hub,Bicycle,6.01,48.1,11.2,Rainy,Medium,No,Yes,Medium
2577,17-04-2024 08:00,Tourist Area,Bicycle,7.41,46.5,14.4,Foggy,High,Yes,No,Low
2578,17-04-2024 09:00,University Zone,Bicycle,6.15,58.2,12.7,Rainy,Low,Yes,No,High
2579,17-04-2024 10:00,Commercial,Bicycle,5.81,32.6,17,Hot,Low,No,No,Medium
2580,17-04-2024 11:00,University Zone,E-Bike,1.16,38.1,9.7,Hot,High,Yes,No,High
2581,17-04-2024 12:00,University Zone,E-Scooter,2.04,20.5,19.1,Rainy,Medium,Yes,No,Low
2582,17-04-2024 13:00,IT Hub,E-Bike,2.19,16.9,28.1,Rainy,Medium,Yes,No,Low
2583,17-04-2024 14:00,Tourist Area,E-Scooter,7.72,6.4,14.3,Rainy,Medium,Yes,No,Medium
2584,17-04-2024 15:00,IT Hub,E-Scooter,3.61,46.8,12.9,Rainy,Medium,Yes,No,Medium
2585,17-04-2024 16:00,Residential,E-Bike,4.38,41.6,10.2,Foggy,High,No,Yes,Medium
2586,17-04-2024 17:00,IT Hub,E-Bike,6.7,32.6,22.7,Hot,High,No,No,High
2587,17-04-2024 18:00,University Zone,E-Bike,4.25,24,23.9,Clear,Medium,No,No,High
2588,17-04-2024 19:00,Tourist Area,E-Scooter,5.76,32.4,25.3,Hot,Medium,Yes,Yes,Low
2589,17-04-2024 20:00,Tourist Area,Bicycle,5.08,49.8,25.5,Rainy,High,Yes,No,Medium
2590,17-04-2024 21:00,Commercial,E-Scooter,8.78,46.1,23.7,Foggy,Low,No,No,Medium
2591,17-04-2024 22:00,Residential,Bicycle,7.59,32.6,17.4,Foggy,Medium,No,No,Low
2592,17-04-2024 23:00,Residential,Bicycle,7.14,31.9,11,Foggy,Medium,Yes,No,Medium
2593,18-04-2024 00:00,Residential,Bicycle,7.3,8.5,27.9,Foggy,High,Yes,No,Low
2594,18-04-2024 01:00,University Zone,E-Scooter,6.56,57,13.4,Foggy,High,Yes,No,Low
2595,18-04-2024 02:00,Commercial,Bicycle,8.51,25.3,27.7,Rainy,Medium,Yes,No,Low
2596,18-04-2024 03:00,Residential,E-Scooter,3.1,40.8,13.6,Clear,High,Yes,No,High
2597,18-04-2024 04:00,Commercial,E-Bike,3.83,59.8,17.7,Rainy,High,Yes,No,Low
2598,18-04-2024 05:00,IT Hub,E-Scooter,1.49,14.3,14,Foggy,Low,No,No,Medium
2599,18-04-2024 06:00,Residential,E-Scooter,5.4,57.6,28.2,Foggy,High,Yes,Yes,Low
2600,18-04-2024 07:00,IT Hub,Bicycle,2.81,39.2,16.7,Hot,High,Yes,No,Low
2601,18-04-2024 08:00,Commercial,E-Bike,8.6,48.6,21.9,Rainy,Low,Yes,No,Medium
2602,18-04-2024 09:00,Tourist Area,E-Bike,6.52,54.6,17.2,Hot,Low,No,No,Low
2603,18-04-2024 10:00,Tourist Area,Bicycle,5.02,5.7,13.4,Rainy,Low,Yes,No,Low
2604,18-04-2024 11:00,Tourist Area,E-Bike,1.95,37.1,14.2,Foggy,Low,No,Yes,Low
2605,18-04-2024 12:00,IT Hub,Bicycle,6.23,26.6,20.5,Clear,Medium,No,No,Medium
2606,18-04-2024 13:00,University Zone,Bicycle,6.24,13.6,28,Rainy,High,No,No,Low
2607,18-04-2024 14:00,Tourist Area,E-Scooter,6.01,24.2,15.5,Foggy,High,No,No,Medium
2608,18-04-2024 15:00,University Zone,Bicycle,1.36,57.8,14.8,Clear,Low,Yes,No,Low
2609,18-04-2024 16:00,Tourist Area,E-Scooter,7.71,58,14.6,Hot,Low,Yes,No,Low
2610,18-04-2024 17:00,IT Hub,Bicycle,8.96,39.3,13.7,Foggy,High,Yes,No,High
2611,18-04-2024 18:00,IT Hub,Bicycle,5.41,32.3,18.8,Hot,Medium,No,No,High
